"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Yeni Atito N'Gbakoto";"Vejle Boldklub";"FC Nordsjaelland v Vejle Boldklub";"DEN - Superliga";"LF";"Wide Attacker";"88.17";"1992-01-23";"11147.7";"1749.6";"669.6";"206.2";"875.8";"51.0";"14.3";"65.3";"82.7";"7.1";"87.8";"17.4";"28.00"
"Martin Sladký";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RM";"Midfield";"96.35";"1992-03-01";"10503.9";"1797.2";"627.7";"177.5";"805.2";"52.3";"5.6";"57.9";"92.5";"7.5";"74.7";"18.7";"30.10"
"Patrik Hellebrand";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"AM";"Midfield";"87.50";"1999-05-16";"10845.3";"1824.7";"310.6";"7.2";"317.8";"29.8";"2.1";"31.9";"94.6";"2.1";"71.0";"11.3";"23.50"
"Jan Suchan";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"AM";"Midfield";"96.35";"1996-01-18";"11420.2";"2163.4";"790.2";"135.4";"925.7";"62.6";"7.5";"70.1";"99.9";"1.9";"90.6";"15.9";"27.60"
"Dominik Preisler";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LWB";"Full Back";"96.35";"1995-09-20";"10445.0";"1367.5";"555.8";"155.1";"710.8";"48.6";"8.4";"57.0";"93.4";"5.6";"76.6";"14.9";"28.10"
"Christián Frýdek";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LF";"Wide Attacker";"76.79";"1999-02-01";"11196.4";"1976.0";"720.8";"93.8";"814.6";"60.9";"7.0";"68.0";"116.0";"0.0";"90.2";"22.3";"26.40"
"Ľubomír Tupta";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RF";"Wide Attacker";"88.79";"1998-03-27";"10534.6";"1590.4";"736.9";"268.6";"1005.5";"63.9";"14.2";"78.0";"94.3";"8.1";"86.2";"16.2";"28.50"
"Ahmad Ghali";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RWB";"Full Back";"60.07";"2000-06-23";"11647.4";"1776.9";"765.6";"337.1";"1102.7";"61.4";"15.0";"76.4";"121.4";"12.0";"89.9";"36.0";"29.00"
"Lukáš Havel";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RB";"Full Back";"96.35";"1996-06-06";"9357.8";"1032.2";"409.1";"67.3";"476.4";"41.1";"3.7";"44.8";"84.1";"1.9";"79.4";"14.0";"25.50"
"Jiří Skalák";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"CF";"Center Forward";"69.69";"1992-03-12";"10828.7";"1753.8";"468.8";"50.4";"519.2";"47.8";"2.6";"50.4";"98.1";"3.9";"87.8";"14.2";"26.40"
"Vincent Trummer";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LB";"Full Back";"96.35";"2000-05-18";"10135.9";"1282.5";"701.5";"248.5";"950.0";"54.2";"14.9";"69.1";"103.7";"6.5";"71.9";"17.7";"28.20"
"Michal Hubínek";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LM";"Midfield";"96.35";"1994-11-10";"11091.4";"1717.8";"431.6";"38.3";"469.8";"41.1";"1.9";"43.0";"82.2";"3.7";"74.7";"13.1";"26.00"
"Matěj Chaluš";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"CB";"Central Defender";"96.35";"1998-02-02";"10023.8";"1106.9";"379.2";"61.7";"440.9";"33.6";"2.8";"36.4";"83.1";"1.9";"59.8";"8.4";"27.60"
"Jan Mikula";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RCB";"Central Defender";"96.35";"1992-01-05";"9830.4";"1148.0";"274.6";"61.7";"336.3";"29.0";"0.9";"29.9";"94.3";"0.9";"71.9";"9.3";"30.40"
"Marcel Čermák";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"DM";"Midfield";"96.35";"1998-11-25";"11493.1";"2060.6";"495.1";"18.7";"513.8";"42.0";"1.9";"43.9";"86.9";"0.9";"76.6";"7.5";"24.10"
"Martin Králik";"SK Dynamo České Budějovic";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LCB";"Central Defender";"96.35";"1995-04-03";"9350.3";"1009.8";"347.5";"89.7";"437.2";"26.2";"5.6";"31.8";"85.0";"3.7";"71.0";"10.3";"27.50"
"Jan Žambůrek";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"RM";"Midfield";"96.35";"2001-02-13";"11119.5";"1875.7";"502.5";"155.1";"657.6";"40.2";"7.5";"47.6";"93.4";"5.6";"99.9";"9.3";"28.30"
"Lukáš Červ";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"LM";"Midfield";"96.35";"2001-04-10";"10669.2";"1527.2";"557.7";"112.1";"669.7";"50.4";"4.7";"55.1";"84.1";"1.9";"86.9";"14.0";"27.10"
"Luka  Kulenović";"FC Slovan Liberec";"FC Slovan Liberec v SK Dynamo České Budějovic";"CZE - First League";"CF";"Center Forward";"88.79";"1999-09-29";"9988.3";"1339.0";"420.7";"180.4";"601.1";"45.6";"9.1";"54.7";"96.3";"5.1";"76.0";"26.4";"30.00"
"Tomislav Božić";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"CB";"Central Defender";"100.78";"1987-11-01";"9175.9";"868.9";"299.2";"58.9";"358.1";"23.2";"2.7";"25.9";"71.4";"5.4";"66.1";"7.1";"28.40"
"Slavko Blagojević";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"DM";"Midfield";"100.78";"1987-03-21";"10229.7";"1689.6";"374.2";"38.4";"412.6";"29.5";"2.7";"32.1";"78.6";"3.6";"83.1";"9.8";"25.40"
"Adrian Liber";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RWB";"Full Back";"78.56";"2001-01-09";"10193.7";"1554.6";"532.7";"137.5";"670.2";"45.8";"5.7";"51.6";"99.7";"6.9";"83.6";"13.7";"29.30"
"Mateo Lisica";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RF";"Wide Attacker";"69.58";"2003-07-09";"9939.1";"1359.4";"509.6";"366.1";"875.7";"49.2";"11.6";"60.8";"93.1";"6.5";"75.0";"20.7";"29.90"
"Benedikt Mioč";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"CF";"Center Forward";"92.81";"1994-10-06";"9645.8";"1395.4";"568.3";"129.9";"698.2";"47.5";"4.8";"52.4";"86.3";"5.8";"67.9";"23.3";"28.40"
"Ivan Lepinjica";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RM";"Midfield";"100.78";"1999-07-09";"10119.0";"1485.1";"359.9";"70.5";"430.4";"30.4";"1.8";"32.1";"81.3";"1.8";"68.8";"6.3";"26.80"
"Moris Valinčić";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LB";"Full Back";"71.22";"2002-11-17";"9731.7";"1555.6";"616.7";"246.4";"863.1";"56.9";"12.6";"69.5";"84.7";"12.6";"79.6";"25.3";"30.50"
"Tomislav Štrkalj";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RF";"Wide Attacker";"68.70";"1996-08-02";"9438.9";"1045.4";"488.6";"106.1";"594.8";"45.9";"7.9";"53.7";"89.1";"9.2";"83.8";"18.3";"26.60"
"Vinko Medimorec";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RCB";"Central Defender";"100.78";"1996-06-01";"9646.6";"1176.1";"342.0";"107.2";"449.2";"26.8";"3.6";"30.4";"71.4";"1.8";"67.0";"13.4";"29.20"
"Matej Šakota";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LF";"Wide Attacker";"68.70";"2004-08-16";"10485.6";"1653.3";"786.0";"290.8";"1076.9";"70.7";"18.3";"89.1";"106.1";"6.6";"76.0";"21.0";"28.10"
"Advan Kadušić";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RB";"Full Back";"100.78";"1997-10-14";"10057.4";"1252.0";"543.9";"86.6";"630.5";"52.7";"8.0";"60.7";"92.0";"6.3";"73.2";"17.9";"26.90"
"Frano Mlinar";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"RM";"Midfield";"90.40";"1992-03-30";"10548.1";"1796.0";"428.1";"58.7";"486.8";"26.9";"3.0";"29.9";"89.6";"5.0";"84.6";"9.0";"26.30"
"Daniel Štefulj";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LWB";"Full Back";"100.78";"1999-11-08";"9791.2";"1275.3";"489.4";"173.2";"662.6";"39.3";"6.3";"45.5";"80.4";"6.3";"70.5";"12.5";"29.20"
"Elias Filet";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"CF";"Center Forward";"69.58";"2002-03-06";"10852.3";"1840.6";"686.8";"182.4";"869.2";"67.3";"9.1";"76.3";"72.4";"5.2";"67.3";"15.5";"28.80"
"Dario Maresić";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LCB";"Central Defender";"100.78";"1999-09-29";"8626.7";"741.2";"147.4";"26.8";"174.1";"15.2";"1.8";"17.0";"67.0";"1.8";"57.2";"2.7";"26.40"
"Marco Boras";"NK Slaven";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LCB";"Central Defender";"100.78";"2001-09-28";"8819.6";"836.8";"232.2";"61.6";"293.8";"20.5";"5.4";"25.9";"69.7";"2.7";"55.4";"10.7";"27.30"
"Antonio Maurić";"NK Istra 1961";"NK Istra 1961 v NK Slaven";"CRO - 1.HNL";"LM";"Midfield";"100.78";"2003-11-04";"10242.2";"1531.6";"444.7";"89.3";"534.0";"41.1";"4.5";"45.5";"82.2";"4.5";"81.3";"8.9";"27.60"
"Josip Mišić";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RM";"Midfield";"97.43";"1994-06-28";"9636.5";"1126.0";"540.4";"234.6";"775.0";"48.0";"12.0";"60.0";"69.3";"6.5";"72.1";"15.7";"30.20"
"Stefan Ristovski";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RB";"Full Back";"97.43";"1992-02-12";"9810.1";"1374.5";"641.1";"315.9";"957.0";"49.9";"13.9";"63.7";"82.2";"8.3";"81.3";"21.2";"30.60"
"Domagoj Drožđek";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LW";"Wide Attacker";"80.92";"1996-03-20";"10844.0";"1740.6";"949.8";"297.0";"1246.8";"72.3";"22.2";"94.5";"89.0";"8.9";"87.9";"23.4";"28.10"
"Takuro Kaneko";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RW";"Wide Attacker";"97.43";"1997-07-30";"9184.7";"1071.5";"563.5";"194.0";"757.5";"43.4";"14.8";"58.2";"86.8";"13.9";"85.0";"24.0";"28.10"
"Mauro Perković";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LB";"Full Back";"97.43";"2003-03-22";"9584.7";"1216.6";"414.8";"81.3";"496.0";"44.3";"7.4";"51.7";"88.7";"7.4";"80.4";"19.4";"27.70"
"Kévin Theophile-Catherine";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"97.43";"1989-10-28";"9392.6";"1146.4";"389.8";"111.8";"501.6";"32.3";"8.3";"40.6";"70.2";"6.5";"79.4";"12.9";"27.10"
"Marko Vukčević";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RB";"Full Back";"97.43";"1993-06-07";"9519.1";"1326.5";"541.3";"201.4";"742.7";"45.3";"9.2";"54.5";"82.2";"11.1";"81.3";"20.3";"30.70"
"Luka Jelenić";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RCB";"Central Defender";"97.43";"2000-05-24";"8885.5";"929.3";"301.1";"84.1";"385.2";"23.1";"3.7";"26.8";"73.9";"3.7";"71.1";"9.2";"29.70"
"Agon Elezi";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"AM";"Midfield";"80.92";"2001-03-01";"10970.8";"1817.4";"585.0";"179.1";"764.1";"55.6";"8.9";"64.5";"105.7";"10.0";"103.4";"22.2";"28.30"
"Jorgo Pëllumbi";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LCB";"Central Defender";"97.43";"2000-07-15";"8962.1";"896.0";"293.7";"106.2";"400.0";"21.2";"4.6";"25.9";"69.3";"1.8";"64.7";"11.1";"31.50"
"Marin Pilj";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LDM";"Midfield";"74.12";"1996-12-03";"9961.7";"1404.9";"477.2";"180.9";"658.1";"30.4";"9.7";"40.1";"100.8";"7.3";"97.1";"15.8";"29.10"
"Boško Šutalo";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RCB";"Central Defender";"75.63";"2000-01-01";"9808.0";"1389.9";"458.2";"104.7";"562.9";"38.1";"4.8";"42.8";"78.5";"8.3";"77.4";"14.3";"29.60"
"Martin Baturina";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LM";"Midfield";"97.43";"2003-02-16";"10371.8";"1524.2";"565.3";"117.3";"682.6";"48.0";"8.3";"56.3";"83.1";"5.5";"84.1";"13.9";"28.00"
"Dimitar Mitrovski";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RW";"Wide Attacker";"91.30";"1999-01-28";"10008.4";"1284.4";"509.6";"101.5";"611.2";"40.4";"5.9";"46.3";"86.7";"8.9";"82.8";"24.6";"28.30"
"Igor Postonjski";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"RDM";"Midfield";"97.43";"1995-02-04";"10171.3";"1237.8";"405.5";"45.3";"450.8";"36.0";"2.8";"38.8";"93.3";"4.6";"105.3";"9.2";"25.90"
"Michele Šego";"NK Varaždin";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"CF";"Center Forward";"97.43";"2000-08-05";"9172.7";"774.1";"358.4";"211.5";"569.9";"36.0";"8.3";"44.3";"68.4";"7.4";"67.4";"12.9";"29.90"
"Gabriel Vidović";"GNK Dinamo Zagreb";"NK Varaždin v GNK Dinamo Zagreb";"CRO - 1.HNL";"LW";"Wide Attacker";"75.63";"2003-12-01";"10435.1";"1544.6";"667.6";"169.0";"836.6";"55.9";"9.5";"65.5";"92.8";"6.0";"100.0";"13.1";"26.80"
"Lukáš Kalvach";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RM";"Midfield";"100.40";"1995-07-19";"10860.1";"1937.2";"563.8";"110.3";"674.1";"50.2";"5.4";"55.6";"92.3";"4.5";"84.3";"9.0";"26.50"
"Jan Kopic";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RWB";"Full Back";"100.40";"1990-06-04";"10105.3";"1476.4";"641.8";"259.1";"900.9";"57.4";"10.8";"68.1";"110.3";"2.7";"87.0";"22.4";"28.70"
"Ibrahim Benjanim Traoré";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LM";"Midfield";"100.40";"1988-09-16";"10527.5";"1870.8";"699.2";"98.6";"797.8";"58.3";"6.3";"64.5";"103.1";"3.6";"95.9";"12.5";"26.00"
"Pavel Šulc";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LF";"Wide Attacker";"63.60";"2000-12-29";"11627.8";"2139.6";"843.4";"220.8";"1064.2";"69.3";"11.3";"80.7";"124.5";"8.5";"111.8";"25.5";"28.40"
"Igoh Ogbu";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"CB";"Central Defender";"100.40";"2000-02-08";"9279.7";"1170.7";"414.1";"157.8";"571.9";"35.0";"8.1";"43.0";"91.4";"10.8";"73.5";"11.7";"30.60"
"Robin Hranáč";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"CB";"Central Defender";"100.40";"2000-01-29";"8970.4";"1240.6";"368.4";"119.2";"487.6";"35.9";"7.2";"43.0";"93.2";"6.3";"74.4";"15.2";"29.30"
"Jan Bořil";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LCB";"Central Defender";"74.47";"1991-01-11";"10323.4";"1485.3";"555.9";"103.9";"659.9";"44.7";"3.6";"48.3";"105.1";"6.0";"99.1";"12.1";"26.00"
"Tomáš Vlček";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RCB";"Central Defender";"100.40";"2001-02-28";"9961.9";"1375.1";"544.1";"168.5";"712.6";"47.5";"8.1";"55.6";"96.8";"8.1";"82.5";"20.6";"29.60"
"Carlos Eduardo Lopes Cruz";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LWB";"Full Back";"100.40";"1997-08-08";"10289.0";"1817.0";"711.8";"213.3";"925.1";"61.9";"10.8";"72.6";"103.1";"8.1";"93.2";"18.8";"28.00"
"Sampson Kazorla Dweh Jr.";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RCB";"Central Defender";"100.40";"2001-10-10";"9298.5";"1194.0";"371.1";"64.5";"435.7";"39.4";"2.7";"42.1";"84.3";"5.4";"78.0";"12.5";"27.00"
"Christos Zafeiris";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RM";"Midfield";"100.40";"2003-02-23";"10454.9";"1705.0";"676.8";"114.7";"791.5";"60.1";"4.5";"64.5";"105.8";"2.7";"89.6";"14.3";"27.70"
"Erik Jirka";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RF";"Wide Attacker";"96.02";"1997-09-19";"11385.4";"2122.1";"1027.3";"450.8";"1478.1";"83.4";"24.4";"107.8";"108.7";"12.2";"89.0";"21.6";"29.40"
"Conrad Wallem";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LM";"Midfield";"100.40";"2000-06-09";"11371.9";"2061.8";"787.9";"248.3";"1036.3";"61.9";"12.5";"74.4";"100.4";"6.3";"90.5";"19.7";"27.50"
"Lukáš Provod";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LWB";"Full Back";"100.40";"1996-10-23";"10391.2";"1497.9";"650.8";"346.9";"997.7";"55.6";"17.0";"72.6";"95.0";"9.0";"78.9";"19.7";"31.00"
"Mojmír Chytil";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"CF";"Center Forward";"65.13";"1999-04-29";"11528.8";"1959.5";"784.9";"366.2";"1151.1";"63.6";"18.0";"81.5";"96.7";"9.7";"87.1";"18.0";"29.60"
"Tomáš Chorý";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"CF";"Center Forward";"100.40";"1995-01-26";"9754.8";"1356.3";"542.3";"252.8";"795.1";"50.2";"10.8";"61.0";"92.3";"9.9";"78.9";"22.4";"30.20"
"Václav Jemelka";"FC Viktoria Plzeň";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"LCB";"Central Defender";"100.40";"1995-06-23";"9393.5";"1356.3";"422.2";"90.5";"512.7";"39.4";"5.4";"44.8";"89.6";"1.8";"80.7";"7.2";"27.10"
"Oscar Dorley";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"DM";"Midfield";"100.40";"1998-07-19";"9820.2";"1372.4";"564.7";"157.8";"722.5";"50.2";"8.1";"58.3";"108.5";"6.3";"80.7";"24.2";"28.70"
"Mick van Buren";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"CF";"Center Forward";"65.13";"1992-08-24";"11538.5";"2067.3";"866.4";"223.9";"1090.3";"84.3";"15.2";"99.5";"110.5";"15.2";"85.7";"24.9";"27.70"
"Michal Tomič";"SK Slavia Prague";"SK Slavia Prague v FC Viktoria Plzeň";"CZE - First League";"RWB";"Full Back";"86.10";"1999-03-30";"10970.4";"1890.9";"794.4";"181.9";"976.3";"63.8";"13.6";"77.4";"108.7";"6.3";"80.5";"23.0";"26.80"
"Abdoull Tanko";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"CF";"Center Forward";"73.98";"1998-05-12";"9688.6";"1305.4";"546.2";"267.6";"813.9";"52.3";"8.5";"60.8";"79.1";"8.5";"62.0";"20.7";"30.60"
"Tomáš  Rigo";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LDM";"Midfield";"96.53";"2002-07-03";"11068.9";"1781.7";"727.2";"151.0";"878.3";"46.6";"7.5";"54.1";"75.5";"4.7";"71.8";"12.1";"29.00"
"Sebastian Boháč";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RDM";"Midfield";"60.58";"2002-07-27";"11935.6";"2258.2";"775.5";"178.3";"953.8";"56.5";"7.4";"63.9";"87.7";"7.4";"74.3";"16.3";"28.10"
"David  Moses";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RB";"Full Back";"92.32";"2004-01-20";"10255.6";"1400.9";"721.4";"354.9";"1076.3";"51.7";"21.4";"73.1";"87.7";"9.7";"67.3";"21.4";"31.00"
"Gigli Ndefe";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RB";"Full Back";"80.45";"1994-03-02";"10519.2";"1626.6";"629.8";"215.9";"845.7";"51.5";"11.2";"62.6";"82.8";"3.4";"72.7";"16.8";"29.20"
"Patrick Kpozo";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LB";"Full Back";"96.53";"1997-07-15";"10220.4";"1486.2";"630.3";"370.1";"1000.4";"37.3";"16.8";"54.1";"82.0";"8.4";"70.9";"17.7";"30.60"
"Matej Čurma";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LB";"Full Back";"96.53";"1996-03-27";"10267.1";"1343.5";"730.0";"310.5";"1040.5";"51.3";"11.2";"62.5";"80.2";"8.4";"69.9";"16.8";"30.20"
"Jiří Boula";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RDM";"Midfield";"96.53";"1999-04-08";"10837.7";"1915.1";"490.4";"169.7";"660.1";"33.6";"5.6";"39.2";"81.1";"1.9";"76.5";"14.0";"31.10"
"Patrik Čavoš";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LDM";"Midfield";"96.53";"1995-01-07";"11798.0";"2288.9";"719.8";"253.6";"973.4";"42.9";"9.3";"52.2";"83.9";"6.5";"77.4";"17.7";"27.50"
"Alex Iván";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RW";"Wide Attacker";"60.58";"1997-03-26";"10399.5";"1552.5";"580.9";"219.9";"800.8";"50.5";"8.9";"59.4";"81.7";"8.9";"72.8";"17.8";"27.70"
"Amar Memić";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LW";"Wide Attacker";"69.60";"2001-01-20";"10617.7";"1582.8";"584.5";"265.1";"849.6";"49.1";"10.3";"59.5";"84.1";"9.1";"69.8";"22.0";"28.20"
"Lukáš Budínský";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"AM";"Midfield";"60.58";"1992-03-27";"11249.3";"1849.6";"768.1";"117.4";"885.4";"57.9";"10.4";"68.3";"83.2";"4.5";"71.3";"8.9";"26.40"
"David Lischka";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RCB";"Central Defender";"96.53";"1997-08-15";"8872.3";"998.5";"280.6";"84.8";"365.5";"17.7";"1.9";"19.6";"69.0";"3.7";"64.3";"14.0";"26.70"
"Jaroslav Svozil";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LCB";"Central Defender";"96.53";"1993-09-09";"9522.1";"1290.4";"486.7";"179.9";"666.6";"31.7";"8.4";"40.1";"65.3";"2.8";"57.8";"12.1";"28.10"
"Dávid Krčík";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RCB";"Central Defender";"96.53";"1999-06-28";"9702.1";"1274.5";"489.5";"166.9";"656.4";"33.6";"9.3";"42.9";"69.0";"3.7";"64.3";"11.2";"27.50"
"David Buchta";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"RW";"Wide Attacker";"96.53";"1999-06-27";"10239.1";"1501.1";"593.9";"234.0";"827.9";"43.8";"11.2";"55.0";"78.3";"5.6";"69.0";"16.8";"29.30"
"Ewerton Paixão Da Silva";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LW";"Wide Attacker";"86.35";"1996-12-28";"10273.7";"1361.2";"618.1";"306.4";"924.5";"49.0";"16.7";"65.7";"78.2";"7.3";"78.2";"15.6";"33.20"
"Filip Kubala";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"AM";"Midfield";"73.98";"1999-09-02";"10968.4";"1656.9";"749.4";"249.4";"998.8";"54.7";"13.4";"68.1";"82.7";"3.6";"75.4";"19.5";"29.50"
"Adeleke Akinola Akinyemi";"MFK Karviná";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"CF";"Center Forward";"96.53";"1998-08-11";"9400.9";"1236.3";"555.7";"281.6";"837.3";"47.5";"12.1";"59.7";"72.7";"10.3";"65.3";"23.3";"30.70"
"Karel Pojezný";"FC Baník Ostrava";"MFK Karviná v FC Baník Ostrava";"CZE - First League";"LCB";"Central Defender";"96.53";"2001-09-23";"9676.9";"1253.1";"486.7";"166.0";"652.6";"37.3";"10.3";"47.5";"72.7";"2.8";"58.7";"12.1";"27.90"
"Andreas Poulsen";"Silkeborg IF";"Viborg FF v Silkeborg IF";"DEN - Superliga";"LB";"Full Back";"81.18";"1999-10-13";"10745.0";"1677.4";"780.5";"298.2";"1078.7";"54.3";"14.4";"68.7";"74.3";"6.7";"68.7";"17.7";"30.00"
