"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Justin Hoogma";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LCB";"Central Defender";"97.06";"1998-06-11";"9859.6";"1460.4";"434.9";"151.1";"586.0";"40.8";"6.5";"47.3";"82.5";"6.5";"59.3";"9.3";"29.00"
"Oliver Johansen Braude";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RB";"Full Back";"71.55";"2004-02-21";"10197.5";"1415.1";"646.5";"164.8";"811.3";"62.9";"8.8";"71.7";"76.7";"7.5";"67.9";"13.8";"28.30"
"Simon Olsson";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LM";"Midfield";"97.06";"1997-09-14";"11002.0";"1938.9";"706.6";"202.1";"908.7";"54.7";"11.1";"65.8";"77.9";"9.3";"80.7";"13.9";"28.50"
"Pelle van Amersfoort";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"CF";"Center Forward";"71.55";"1996-04-01";"10769.8";"1578.6";"820.1";"250.3";"1070.4";"61.6";"12.6";"74.2";"75.5";"3.8";"66.7";"11.3";"29.10"
"Paweł Bochniewicz";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LCB";"Central Defender";"97.06";"1996-01-30";"10438.2";"1485.5";"542.4";"106.6";"649.1";"41.7";"5.6";"47.3";"67.7";"7.4";"70.5";"9.3";"27.00"
"Ruben Roosken";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LB";"Full Back";"97.06";"2000-03-02";"10414.1";"1703.4";"786.3";"391.3";"1177.6";"64.9";"13.9";"78.8";"75.1";"10.2";"70.5";"14.8";"31.20"
"Thom Haye";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RM";"Midfield";"97.06";"1995-02-09";"10447.5";"1542.0";"587.9";"78.8";"666.7";"43.6";"3.7";"47.3";"67.7";"5.6";"77.0";"16.7";"26.30"
"Stijn Bultman";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RCB";"Central Defender";"97.06";"2005-01-29";"10101.6";"1380.7";"371.8";"70.5";"442.3";"37.1";"1.9";"38.9";"69.5";"5.6";"58.4";"2.8";"29.20"
"Thomas Bruns";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RDM";"Midfield";"76.00";"1992-01-07";"11289.1";"2027.4";"646.6";"100.7";"747.2";"43.8";"5.9";"49.7";"77.0";"3.6";"71.1";"21.3";"28.20"
"Luuk Brouwers";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"CF";"Center Forward";"79.08";"1998-05-03";"11425.3";"2020.1";"811.5";"144.5";"956.0";"67.1";"11.4";"78.5";"89.9";"9.1";"66.0";"13.7";"27.00"
"Patrik Wålemark";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RW";"Wide Attacker";"79.08";"2001-10-14";"9490.5";"1174.5";"674.9";"522.4";"1197.3";"64.9";"15.9";"80.8";"81.9";"9.1";"68.3";"21.6";"31.30"
"Anas Tahiri";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LM";"Midfield";"63.90";"1995-05-05";"11088.7";"2105.6";"656.3";"67.6";"723.9";"56.3";"2.8";"59.2";"85.9";"11.3";"95.8";"15.5";"24.70"
"Sven van Beek";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RCB";"Central Defender";"97.06";"1994-07-28";"9761.3";"1503.1";"352.4";"57.5";"409.8";"31.5";"1.9";"33.4";"62.1";"6.5";"57.5";"10.2";"26.20"
"Brian De Keersmaecker";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LDM";"Midfield";"97.06";"2000-05-06";"10809.1";"1728.4";"593.4";"90.9";"684.3";"47.3";"5.6";"52.9";"76.0";"8.3";"77.9";"12.1";"27.10"
"Anas Ouahim";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"AM";"Midfield";"61.93";"1997-09-23";"11097.0";"1986.6";"639.4";"85.7";"725.2";"56.7";"5.8";"62.5";"90.1";"7.3";"78.5";"14.5";"26.20"
"Mats Köhlert";"SC Heerenveen";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"LB";"Full Back";"97.06";"1998-05-02";"10438.2";"1577.3";"788.2";"338.5";"1126.6";"67.7";"18.5";"86.2";"82.5";"10.2";"74.2";"16.7";"29.60"
"Navajo Bakboord";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"RB";"Full Back";"61.93";"1999-01-29";"10447.4";"1488.1";"667.0";"98.8";"765.9";"59.6";"4.4";"63.9";"79.9";"8.7";"84.3";"16.0";"27.70"
"Mario Engels";"Heracles Almelo";"SC Heerenveen v Heracles Almelo";"NED - Eredivisie";"CF";"Center Forward";"97.06";"1993-10-22";"9775.2";"1313.9";"562.8";"153.0";"715.8";"56.6";"6.5";"63.1";"72.3";"7.4";"64.0";"15.8";"28.40"
"Yool  Heo";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"CF";"Center Forward";"74.82";"2001-04-12";"9074.6";"887.7";"362.1";"137.1";"499.2";"32.5";"7.2";"39.7";"141.9";"4.8";"108.3";"14.4";"29.30"
"Ji-Sung  Eom";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LW";"Wide Attacker";"101.47";"2002-05-09";"9829.3";"1432.4";"499.4";"128.6";"628.0";"45.2";"8.9";"54.1";"120.6";"14.2";"98.5";"20.4";"26.80"
"Seong-Hoon Cheon";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"CF";"Center Forward";"64.77";"2000-09-21";"10521.5";"967.1";"601.7";"330.7";"932.4";"37.5";"15.3";"52.8";"143.1";"5.6";"93.1";"16.7";"30.20"
"Si-Hoo Hong";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RWB";"Full Back";"87.97";"2001-01-08";"9372.4";"1202.1";"387.7";"131.0";"518.7";"40.9";"6.1";"47.1";"121.7";"13.3";"99.2";"24.6";"29.00"
"Bo-Sub Kim";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LW";"Wide Attacker";"101.47";"1998-01-10";"9953.5";"1285.2";"667.9";"290.0";"957.9";"62.1";"16.0";"78.1";"118.0";"8.9";"103.8";"25.7";"29.40"
"Dong-Min Kim";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"CB";"Central Defender";"101.47";"1994-08-16";"8913.1";"667.9";"172.1";"20.4";"192.5";"19.5";"0.9";"20.4";"113.5";"5.3";"85.1";"8.9";"24.50"
"Kim Geon-Hui";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LCB";"Central Defender";"101.47";"2002-09-16";"8877.6";"738.8";"146.3";"0.0";"146.3";"18.6";"0.0";"18.6";"119.7";"3.5";"88.7";"8.9";"23.40"
"Hyun-Bin Park";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LM";"Midfield";"87.97";"2003-05-19";"10933.6";"1802.7";"435.8";"76.7";"512.6";"36.8";"6.1";"43.0";"123.8";"7.2";"106.4";"15.3";"25.80"
"Hyung-Jin Lim";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RCB";"Central Defender";"101.47";"2001-07-23";"9143.7";"824.9";"172.1";"23.1";"195.1";"18.6";"0.9";"19.5";"129.5";"4.4";"111.8";"8.0";"24.80"
"Woo-Jin Choi";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LWB";"Full Back";"101.47";"2004-07-18";"9787.6";"1281.7";"520.6";"139.3";"659.9";"52.3";"6.2";"58.5";"125.9";"13.3";"90.5";"23.1";"31.20"
"Jasir Asani";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RW";"Wide Attacker";"101.47";"1995-05-19";"9894.9";"1370.4";"400.0";"90.5";"490.5";"47.0";"3.5";"50.6";"123.3";"10.6";"94.0";"16.9";"29.00"
"Seung-Ho Park";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RW";"Wide Attacker";"101.47";"2003-09-01";"10822.7";"1621.4";"777.9";"282.1";"1059.9";"64.7";"12.4";"77.2";"123.3";"10.6";"109.1";"24.8";"29.60"
"Kang-Hyun Lee";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LM";"Midfield";"64.67";"1998-07-31";"10415.3";"1436.2";"540.0";"151.7";"691.7";"34.8";"4.2";"39.0";"130.8";"4.2";"105.8";"13.9";"26.50"
"Thomás Jaguaribe Bedinelli";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"CF";"Center Forward";"74.82";"1993-02-24";"10852.4";"1708.1";"467.9";"104.7";"572.6";"46.9";"7.2";"54.1";"146.8";"4.8";"104.7";"26.5";"26.20"
"Seung-Woo Kim";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RCB";"Central Defender";"88.44";"1998-03-25";"9015.3";"1047.2";"302.2";"201.5";"503.7";"28.5";"7.1";"35.6";"116.0";"6.1";"95.7";"15.3";"29.40"
"Ho-Yeon Jeong";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RM";"Midfield";"101.47";"2000-09-28";"10200.1";"1468.8";"573.9";"82.5";"656.4";"39.9";"8.9";"48.8";"122.4";"8.0";"109.1";"17.7";"26.10"
"Soon-Min Lee";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LB";"Full Back";"101.47";"1994-05-22";"10640.0";"1652.4";"777.9";"302.5";"1080.3";"63.9";"8.9";"72.7";"115.3";"7.1";"93.1";"18.6";"28.90"
"Young-Kyu Ahn";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"LCB";"Central Defender";"101.47";"1989-12-04";"9280.3";"1169.0";"405.3";"132.2";"537.5";"31.9";"6.2";"38.1";"114.4";"5.3";"91.4";"15.1";"27.10"
"Hyeon-Seok Doo";"Gwangju FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RB";"Full Back";"101.47";"1995-12-21";"9688.3";"1112.2";"406.2";"158.8";"565.0";"42.6";"7.1";"49.7";"120.6";"6.2";"90.5";"14.2";"28.30"
"Jin-Hong Park";"Incheon United FC";"Gwangju FC v Incheon United FC";"KOR - K League 1";"RM";"Midfield";"76.84";"2004-10-17";"11535.8";"1964.2";"476.7";"76.1";"552.8";"45.7";"3.5";"49.2";"137.0";"4.7";"119.5";"17.6";"25.60"
"In-Soo Yu";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LF";"Wide Attacker";"91.58";"1994-12-28";"10395.5";"1473.1";"661.4";"213.3";"874.6";"59.9";"8.8";"68.8";"80.6";"5.9";"72.7";"22.6";"28.70"
"Dae-Won Kim";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RF";"Wide Attacker";"105.85";"1997-02-10";"10046.7";"1566.2";"643.6";"261.9";"905.5";"55.3";"11.9";"67.2";"77.4";"13.6";"71.4";"22.1";"29.80"
"Je-Woon Yeon";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RCB";"Central Defender";"105.85";"1994-08-28";"9147.1";"1139.3";"434.5";"106.3";"540.8";"33.2";"2.6";"35.7";"72.3";"3.4";"62.1";"8.5";"28.20"
"Young-Bin Kim";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"105.85";"1991-09-20";"8761.1";"916.6";"268.7";"28.1";"296.7";"24.7";"0.9";"25.5";"68.9";"1.7";"57.8";"9.4";"25.20"
"Marko Tuci";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RCB";"Central Defender";"105.85";"1998-12-04";"8623.3";"977.8";"192.2";"28.9";"221.1";"18.7";"0.9";"19.6";"69.7";"0.0";"57.8";"8.5";"27.40"
"Bong-Soo Kim";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RF";"Wide Attacker";"83.30";"1999-12-26";"10250.1";"1510.4";"649.3";"166.4";"815.7";"67.0";"6.5";"73.5";"88.6";"5.4";"72.4";"13.0";"28.50"
"Welinton Júnior Ferreira dos Santos";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LM";"Midfield";"70.07";"1993-06-08";"9393.0";"1190.7";"693.6";"325.0";"1018.6";"42.4";"19.3";"61.7";"68.1";"6.4";"65.5";"20.6";"32.10"
"Oh-Kyu Kim";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RB";"Full Back";"65.20";"1989-06-20";"9099.4";"893.1";"472.1";"111.8";"583.9";"41.4";"8.3";"49.7";"78.7";"8.3";"66.3";"20.7";"27.20"
"Woon Jeong";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LB";"Full Back";"105.85";"1989-06-30";"9544.2";"1348.5";"522.9";"146.2";"669.2";"40.0";"6.8";"46.8";"72.3";"6.0";"70.6";"16.2";"27.60"
"Yuri Jonathan Vitor Coelho";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"CF";"Center Forward";"83.30";"1998-06-12";"8689.9";"1042.6";"512.1";"182.6";"694.7";"52.9";"8.6";"61.6";"69.1";"6.5";"59.4";"9.7";"27.90"
"Young-Jun Choi";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RM";"Midfield";"105.85";"1991-12-15";"10475.2";"1618.9";"302.7";"7.7";"310.3";"28.1";"0.9";"28.9";"66.3";"1.7";"70.6";"6.8";"23.50"
"Ikromzhon Alibaev";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RM";"Midfield";"96.21";"1994-01-09";"10465.9";"1599.6";"450.9";"89.8";"540.7";"34.6";"1.9";"36.5";"75.8";"1.9";"81.4";"13.1";"25.30"
"Geon-Ung Kim";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LM";"Midfield";"88.20";"1997-08-29";"10275.5";"1717.3";"518.4";"132.7";"651.0";"38.8";"5.1";"43.9";"83.7";"4.1";"76.5";"11.2";"26.30"
"Ju-Hun Song";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LCB";"Central Defender";"105.85";"1994-01-13";"9307.8";"1204.8";"517.0";"116.5";"633.4";"34.9";"6.0";"40.8";"74.0";"4.3";"57.0";"9.4";"28.80"
"Seok-Yeong Yun";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LB";"Full Back";"105.85";"1990-02-13";"9090.1";"1074.7";"350.3";"65.5";"415.8";"35.7";"5.1";"40.8";"74.0";"6.0";"61.2";"14.5";"25.90"
"Isnairo Reis Silva Morais";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RW";"Wide Attacker";"105.85";"1993-01-06";"10638.5";"1747.3";"613.9";"93.5";"707.4";"55.3";"3.4";"58.7";"75.7";"6.0";"68.9";"14.5";"25.10"
"Min-Woo Seo";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"DM";"Midfield";"105.85";"1998-03-12";"10401.2";"1619.7";"487.2";"116.5";"603.7";"29.8";"5.1";"34.9";"75.7";"5.1";"65.5";"14.5";"27.70"
"Mun-Ki Hwang";"Gangwon FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"RB";"Full Back";"96.21";"1996-12-08";"9542.6";"1275.0";"553.8";"217.0";"770.8";"45.8";"7.5";"53.3";"81.4";"5.6";"64.5";"16.8";"28.70"
"Seung-Sub Kim";"Jeju United FC";"Gangwon FC v Jeju United FC";"KOR - K League 1";"LW";"Wide Attacker";"65.20";"1996-11-01";"10252.0";"1517.0";"641.9";"299.5";"941.4";"55.2";"13.8";"69.0";"84.2";"9.7";"67.6";"22.1";"28.60"
"Loreintz Rosier";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RDM";"Midfield";"96.84";"1998-08-14";"11557.6";"1916.4";"552.0";"167.3";"719.3";"47.4";"5.6";"53.0";"72.5";"4.6";"91.1";"9.3";"29.10"
"Hugo Novoa Ramos";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RB";"Full Back";"62.99";"2003-01-24";"10711.7";"1423.1";"794.4";"547.2";"1341.6";"64.3";"25.7";"90.0";"107.2";"11.4";"82.9";"21.4";"31.30"
"Yannick Leliendal";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LB";"Full Back";"96.84";"2002-04-23";"9865.2";"1270.4";"500.0";"189.6";"689.6";"44.6";"11.2";"55.8";"89.2";"8.4";"83.6";"18.6";"28.90"
"Rodrigo Guth";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RCB";"Central Defender";"96.84";"2000-11-10";"9832.7";"1431.2";"496.3";"180.3";"676.6";"38.1";"10.2";"48.3";"88.3";"2.8";"76.2";"10.2";"28.80"
"Modibo Sagnan";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LCB";"Central Defender";"96.84";"1999-04-14";"9420.1";"1161.7";"364.3";"129.2";"493.5";"32.5";"6.5";"39.0";"83.6";"4.6";"69.7";"9.3";"30.70"
"Othman Boussaid";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LW";"Wide Attacker";"96.84";"2000-03-07";"11066.0";"1962.8";"656.1";"205.4";"861.5";"61.3";"12.1";"73.4";"100.4";"13.9";"81.8";"19.5";"29.80"
"Anthony Descotte";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"CF";"Center Forward";"79.19";"2003-08-03";"10721.8";"1601.3";"759.2";"279.6";"1038.8";"59.1";"19.3";"78.4";"103.4";"10.2";"73.9";"19.3";"28.50"
"Taylor Booth";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RW";"Wide Attacker";"62.99";"2001-05-31";"11294.6";"1793.1";"997.3";"390.1";"1387.4";"64.3";"12.9";"77.2";"115.7";"10.0";"95.7";"25.7";"28.20"
"Rémy Vita";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LB";"Full Back";"64.65";"2001-04-01";"9987.0";"1244.5";"654.3";"313.2";"967.5";"55.7";"13.9";"69.6";"108.6";"5.6";"75.2";"20.9";"30.10"
"Mike van der Hoorn";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RCB";"Central Defender";"96.84";"1992-10-15";"9205.4";"1112.5";"317.8";"67.8";"385.7";"29.7";"4.6";"34.4";"84.6";"6.5";"65.1";"13.9";"26.50"
"Deroy Duarte";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LDM";"Midfield";"96.84";"1999-07-04";"10684.9";"1693.3";"487.0";"110.6";"597.6";"38.1";"4.6";"42.8";"87.4";"2.8";"90.1";"12.1";"26.50"
"Alen Halilović";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"AM";"Midfield";"87.44";"1996-06-18";"10019.0";"1567.6";"307.8";"13.4";"321.1";"29.8";"1.0";"30.9";"88.5";"7.2";"83.4";"12.4";"24.00"
"Ryan Flamingo";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LDM";"Midfield";"96.84";"2002-12-31";"10960.0";"1747.2";"510.2";"52.0";"562.3";"44.6";"1.9";"46.5";"92.0";"4.6";"83.6";"6.5";"25.10"
"Mouhamed Menaour  Belkheir";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RW";"Wide Attacker";"66.60";"1999-01-02";"10023.0";"1212.2";"573.0";"225.7";"798.6";"51.4";"13.5";"64.9";"89.2";"5.4";"70.3";"18.9";"30.60"
"Ivo Daniel Ferreira Mendonca Pinto";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RB";"Full Back";"96.84";"1990-01-07";"9845.7";"1401.5";"553.0";"241.6";"794.6";"49.3";"13.0";"62.3";"90.1";"9.3";"79.0";"16.7";"29.40"
"Can Bozdogan";"FC Utrecht";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RDM";"Midfield";"62.99";"2001-04-05";"11694.7";"2280.4";"605.8";"48.6";"654.4";"52.9";"2.9";"55.7";"97.2";"4.3";"88.6";"17.1";"25.40"
"Iman Griffith";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"RW";"Wide Attacker";"87.44";"2001-12-02";"11861.4";"2216.0";"949.0";"351.0";"1300.0";"78.2";"21.6";"99.8";"112.2";"7.2";"83.4";"23.7";"30.30"
"Kaj Sierhuis";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"CF";"Center Forward";"64.65";"1998-04-27";"10407.4";"1369.8";"811.6";"182.4";"994.0";"58.5";"11.1";"69.6";"89.1";"9.7";"72.4";"23.7";"28.30"
"Dimitrios Siovas";"Fortuna Sittard";"Fortuna Sittard v FC Utrecht";"NED - Eredivisie";"LCB";"Central Defender";"96.84";"1988-09-16";"9222.1";"1194.2";"391.3";"54.8";"446.1";"35.3";"1.9";"37.2";"84.6";"0.0";"78.1";"10.2";"25.40"
"Kevin  Felida";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RDM";"Midfield";"66.07";"1999-11-11";"10942.5";"1754.5";"442.7";"32.7";"475.4";"40.9";"5.4";"46.3";"94.0";"6.8";"84.5";"16.3";"26.50"
"Jonathan  de Guzmán";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RDM";"Midfield";"97.70";"1987-09-13";"10553.1";"1681.2";"415.5";"79.2";"494.7";"36.8";"4.6";"41.5";"99.5";"9.2";"87.5";"19.3";"28.30"
"Joshua Gaston Kitolano";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LDM";"Midfield";"97.70";"2001-08-03";"10973.2";"1675.6";"634.7";"112.4";"747.1";"51.6";"7.4";"59.0";"106.9";"3.7";"89.4";"14.7";"27.50"
"Shawn Femi Adewoye";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RCB";"Central Defender";"97.70";"2000-06-29";"9049.7";"1094.4";"323.3";"75.5";"398.9";"32.2";"4.6";"36.8";"88.4";"9.2";"67.2";"15.7";"27.50"
"Pelle Clement";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LW";"Wide Attacker";"97.70";"1996-05-19";"10754.9";"1783.4";"586.8";"150.2";"736.9";"49.7";"8.3";"58.0";"84.7";"6.4";"78.3";"18.4";"28.60"
"Denilho Cleonise";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RW";"Wide Attacker";"66.07";"2001-12-08";"10768.1";"1798.1";"726.0";"254.7";"980.8";"73.6";"15.0";"88.5";"107.6";"10.9";"83.1";"23.2";"30.40"
"Julian Lelieveld";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RB";"Full Back";"66.07";"1997-11-24";"10306.3";"1419.4";"430.5";"186.6";"617.1";"39.5";"9.5";"49.0";"88.5";"6.8";"73.6";"15.0";"29.20"
"Yassin Oukili";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"AM";"Midfield";"97.70";"2001-01-03";"10697.7";"1668.3";"317.8";"12.0";"329.8";"34.1";"1.8";"35.9";"100.4";"5.5";"85.7";"9.2";"24.80"
"Filip Stevanović";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LW";"Wide Attacker";"82.43";"2002-09-25";"10572.2";"1419.4";"603.8";"166.0";"769.7";"54.6";"8.7";"63.3";"111.4";"8.7";"80.8";"18.6";"30.90"
"Bart Vriends";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RCB";"Central Defender";"97.70";"1991-05-09";"9244.1";"1056.6";"171.3";"22.1";"193.4";"19.3";"0.9";"20.3";"92.1";"4.6";"65.4";"5.5";"25.50"
"Godfried Roemeratoe";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LDM";"Midfield";"82.43";"1999-08-19";"10041.6";"1336.4";"462.9";"153.9";"616.9";"41.5";"5.5";"46.9";"91.7";"4.4";"75.3";"18.6";"29.30"
"Saïd Riad  Bakari";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RB";"Full Back";"97.70";"1994-09-22";"10114.6";"1216.0";"345.4";"117.0";"462.4";"35.0";"7.4";"42.4";"99.5";"7.4";"78.3";"11.1";"29.20"
"Djevencio van der Kust";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LB";"Full Back";"97.70";"2001-04-30";"10402.0";"1577.1";"534.3";"269.0";"803.3";"47.0";"14.7";"61.7";"98.6";"8.3";"76.5";"16.6";"31.00"
"Arno Verschueren";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"AM";"Midfield";"71.38";"1997-04-08";"10310.0";"1683.2";"934.3";"413.6";"1347.9";"74.4";"21.4";"95.8";"105.9";"17.7";"83.2";"17.7";"31.10"
"Tobias Lauritsen";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"CF";"Center Forward";"83.03";"1997-08-30";"9948.5";"1402.6";"650.4";"139.8";"790.2";"55.3";"9.8";"65.0";"88.9";"10.8";"66.1";"11.9";"27.70"
"Tijs Velthuis";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LCB";"Central Defender";"97.70";"2002-01-12";"9061.7";"909.2";"212.8";"7.4";"220.2";"21.2";"0.9";"22.1";"92.1";"1.8";"66.3";"6.4";"27.00"
"Dario Van den Buijs";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LCB";"Central Defender";"97.70";"1995-09-12";"9155.7";"1111.0";"350.1";"45.1";"395.2";"29.5";"3.7";"33.2";"81.1";"3.7";"67.2";"10.1";"26.90"
"Aaron Meijers";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"LB";"Full Back";"97.70";"1987-10-28";"10126.6";"1510.7";"680.8";"159.4";"840.1";"56.2";"9.2";"65.4";"98.6";"5.5";"74.6";"14.7";"28.10"
"Camiel Neghli";"Sparta Rotterdam";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"RW";"Wide Attacker";"83.03";"2001-11-06";"11630.7";"2097.4";"1090.4";"368.5";"1459.0";"85.6";"20.6";"106.2";"120.3";"0.0";"91.1";"17.3";"29.50"
"Michiel Kramer";"RKC Waalwijk";"Sparta Rotterdam v RKC Waalwijk";"NED - Eredivisie";"CF";"Center Forward";"97.70";"1988-12-03";"8883.0";"883.4";"319.7";"3.7";"323.3";"36.8";"0.9";"37.8";"90.3";"5.5";"69.1";"10.1";"24.30"
