"Player";"Team";"Match";"Competition";"Position";"Position Group";"Minutes Played";"Birthdate";"Distance P90";"Running Distance P90";"HSR Distance P90";"Sprinting Distance P90";"HI Distance P90";"Count HSR P90";"Count Sprint P90";"Count HI P90";"Count Medium Acceleration P90";"Count High Acceleration P90";"Count Medium Deceleration P90";"Count High Deceleration P90";"PSV-99"
"Vladyslav Dubinchak";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LB";"Full Back";"63.80";"1998-07-01";"10873.4";"1639.2";"708.2";"263.8";"971.9";"52.2";"12.7";"64.9";"93.1";"7.1";"74.8";"14.1";"28.60"
"Danylo Karas";"FC Obolon'-Brovar Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RCB";"Central Defender";"96.67";"1997-01-02";"10154.4";"1169.3";"303.5";"190.9";"494.4";"29.8";"7.4";"37.2";"91.2";"4.7";"71.7";"12.1";"29.20"
"Oleksandr Tymchyk";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RB";"Full Back";"96.67";"1997-01-20";"10849.0";"1627.4";"589.3";"286.7";"876.1";"52.1";"11.2";"63.3";"102.4";"7.4";"84.7";"19.6";"31.20"
"Vladyslav Kabaev";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LW";"Wide Attacker";"92.30";"1995-09-01";"9963.4";"1343.7";"695.2";"230.1";"925.4";"57.5";"15.6";"73.1";"82.9";"5.9";"76.1";"14.6";"31.10"
"Nazar Voloshyn";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RW";"Wide Attacker";"63.80";"2003-06-17";"10598.3";"1718.2";"740.6";"268.0";"1008.6";"63.5";"8.5";"71.9";"100.2";"12.7";"100.2";"28.2";"31.00"
"Maksym Dyachuk";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RCB";"Central Defender";"96.67";"2003-07-21";"9546.5";"1357.4";"291.4";"132.2";"423.6";"27.9";"5.6";"33.5";"77.3";"0.0";"59.6";"10.2";"30.20"
"Volodymyr Brazhko";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"RDM";"Midfield";"96.67";"2002-01-23";"10984.9";"1922.5";"577.2";"93.1";"670.3";"43.8";"6.5";"50.3";"111.7";"2.8";"85.7";"10.2";"26.40"
"Vladyslav Vanat";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"CF";"Center Forward";"92.30";"2002-01-04";"9340.3";"876.6";"451.5";"320.8";"772.3";"46.8";"15.6";"62.4";"81.9";"6.8";"67.3";"21.5";"31.60"
"Pavlo Lukyanchuk";"FC Obolon'-Brovar Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LCB";"Central Defender";"96.67";"1996-05-19";"9344.5";"883.5";"261.6";"85.7";"347.3";"26.1";"2.8";"28.9";"78.2";"8.4";"70.8";"12.1";"29.00"
"Oleksandr Syrota";"FC Dynamo Kyiv";"FC Dynamo Kyiv v FC Obolon'-Brovar Kyiv";"UKR - Premier League";"LCB";"Central Defender";"96.67";"2000-06-11";"9759.7";"1354.6";"348.2";"108.9";"457.1";"33.5";"4.7";"38.2";"86.6";"1.9";"64.2";"10.2";"28.50"
"Roman  Didyk";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LCB";"Central Defender";"93.20";"2002-12-02";"9329.3";"1110.5";"304.2";"70.5";"374.7";"22.2";"2.9";"25.1";"66.6";"6.8";"56.0";"10.6";"27.60"
"Vitaliy Roman";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LB";"Full Back";"93.20";"2003-04-15";"10144.3";"1531.5";"498.3";"192.2";"690.5";"41.5";"7.7";"49.2";"77.3";"4.8";"68.6";"18.3";"28.10"
"Denys Antyukh";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RW";"Wide Attacker";"61.18";"1997-07-30";"10950.6";"1693.2";"878.2";"289.8";"1168.0";"66.2";"16.2";"82.4";"83.9";"8.8";"79.4";"17.7";"28.60"
"Ange-Freddy Plumain";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LM";"Midfield";"81.27";"1995-03-02";"11096.3";"1868.2";"495.0";"208.2";"703.2";"39.9";"7.8";"47.6";"72.0";"7.8";"69.8";"10.0";"29.00"
"Ilya Kvasnytsya";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LW";"Wide Attacker";"93.20";"2003-03-20";"11174.7";"1738.2";"945.4";"260.7";"1206.1";"71.5";"19.3";"90.8";"79.2";"9.7";"71.5";"22.2";"28.80"
"Yevgeniy Pastukh";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RM";"Midfield";"93.20";"2004-03-19";"12009.0";"2225.9";"879.7";"287.8";"1167.5";"52.1";"15.5";"67.6";"73.4";"4.8";"68.6";"12.6";"28.70"
"Eduardo Antonio Guerrero Lozcano";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"CF";"Center Forward";"93.20";"2000-02-21";"9893.2";"1512.2";"642.2";"175.8";"817.9";"49.2";"12.6";"61.8";"68.6";"6.8";"61.8";"18.3";"27.40"
"Oleksiy Sych";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RB";"Full Back";"93.20";"2001-04-01";"10356.8";"1443.7";"596.8";"275.2";"872.0";"45.4";"14.5";"59.9";"81.1";"7.7";"71.5";"21.2";"30.70"
"Bogdan Slyubyk";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RCB";"Central Defender";"93.20";"2004-02-11";"10106.7";"1414.7";"471.2";"141.0";"612.2";"34.8";"5.8";"40.6";"65.7";"6.8";"54.1";"8.7";"29.10"
"Marko Sapuga";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"DM";"Midfield";"93.20";"2003-05-29";"11324.4";"2180.5";"743.6";"181.5";"925.1";"48.3";"7.7";"56.0";"76.3";"4.8";"75.3";"12.6";"27.70"
"Anton Bol";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RB";"Full Back";"93.20";"2003-01-08";"10336.5";"1506.4";"414.3";"94.6";"508.9";"32.8";"5.8";"38.6";"78.2";"6.8";"66.6";"15.5";"26.70"
"Dmytro Myshnov";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RDM";"Midfield";"93.20";"1994-01-26";"10854.1";"1667.7";"542.7";"68.6";"611.3";"42.5";"4.8";"47.3";"79.2";"5.8";"80.2";"18.3";"26.20"
"Vyacheslav Churko";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LDM";"Midfield";"93.20";"1993-05-10";"11553.2";"1904.3";"693.3";"158.4";"851.7";"50.2";"10.6";"60.8";"76.3";"4.8";"78.2";"13.5";"26.90"
"Danyil Alefirenko";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LW";"Wide Attacker";"82.92";"2000-04-19";"11180.5";"1688.9";"801.0";"348.4";"1149.4";"49.9";"17.4";"67.3";"74.9";"8.7";"65.1";"16.3";"30.90"
"Anderson Jordan da Silva Cordeiro";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RCB";"Central Defender";"61.18";"1999-04-22";"9278.0";"1068.0";"201.5";"44.1";"245.7";"23.5";"4.4";"28.0";"72.1";"1.5";"63.3";"13.2";"26.70"
"Yaroslav Karabin";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"CF";"Center Forward";"70.12";"2002-11-19";"10918.9";"1717.3";"663.6";"242.6";"906.2";"52.6";"15.4";"68.0";"88.6";"6.4";"70.6";"16.7";"28.70"
"Igor Kyryukhantsev";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LB";"Full Back";"93.20";"1996-01-29";"10925.5";"1603.0";"670.2";"315.8";"985.9";"48.3";"19.3";"67.6";"82.1";"7.7";"69.5";"19.3";"28.70"
"Arseniy Batagov";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"LCB";"Central Defender";"93.20";"2002-03-05";"10108.6";"1288.2";"292.6";"125.5";"418.1";"23.2";"5.8";"29.0";"65.7";"6.8";"61.8";"13.5";"28.60"
"Denys Nagnoynyi";"FC Zorya Lugansk";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"AM";"Midfield";"82.92";"2002-02-03";"11610.3";"2216.4";"828.1";"147.6";"975.8";"60.8";"7.6";"68.4";"70.5";"2.2";"72.7";"13.0";"27.20"
"Vasyl Runich";"FC Rukh Lviv";"FC Zorya Lugansk v FC Rukh Lviv";"UKR - Premier League";"RW";"Wide Attacker";"70.12";"2000-01-31";"11428.4";"2180.7";"738.0";"301.6";"1039.6";"55.2";"16.7";"71.9";"78.3";"7.7";"73.2";"11.6";"28.20"
"Hennadii Pasich";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LW";"Wide Attacker";"87.95";"1993-07-13";"10281.2";"1405.0";"517.8";"357.1";"874.9";"44.0";"17.4";"61.4";"86.0";"6.1";"68.6";"18.4";"31.20"
"Nazariy Muravskyi";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RCB";"Central Defender";"96.47";"2000-02-03";"9453.4";"1323.8";"379.7";"137.1";"516.8";"37.3";"5.6";"42.9";"72.8";"3.7";"57.8";"9.3";"28.50"
"Muharrem Jashari";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"AM";"Midfield";"96.47";"1998-02-21";"10707.3";"1758.6";"615.7";"186.6";"802.3";"56.0";"9.3";"65.3";"86.8";"6.5";"79.3";"17.7";"27.90"
"Denys Kuzyk";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RW";"Wide Attacker";"84.99";"2002-09-18";"10613.8";"1696.4";"695.7";"325.1";"1020.8";"62.5";"13.8";"76.2";"92.1";"5.3";"73.1";"21.2";"29.30"
"Artur Mykytyshyn";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"AM";"Midfield";"72.42";"2003-07-14";"10212.9";"1732.4";"522.0";"125.5";"647.5";"46.0";"9.9";"55.9";"95.7";"7.5";"77.1";"17.4";"27.30"
"Andriy Ponedelnik";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RCB";"Central Defender";"96.47";"1997-02-28";"9447.8";"1138.2";"338.7";"139.0";"477.7";"25.2";"5.6";"30.8";"76.5";"5.6";"57.8";"6.5";"29.80"
"Prince Kwabena Adu";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"CF";"Center Forward";"80.65";"2003-09-23";"9583.6";"1313.5";"689.6";"323.6";"1013.3";"63.6";"19.0";"82.6";"83.7";"8.9";"75.9";"19.0";"29.70"
"Daniel Sosah";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LW";"Wide Attacker";"72.42";"1998-09-21";"10063.8";"1758.5";"732.0";"159.1";"891.1";"62.1";"12.4";"74.6";"84.5";"6.2";"75.8";"23.6";"27.20"
"Rafael Alexandre Bandeira Fonseca";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RB";"Full Back";"96.47";"2001-01-31";"10807.1";"1886.4";"689.4";"254.7";"944.1";"63.4";"13.1";"76.5";"95.2";"8.4";"80.2";"13.1";"28.10"
"Vladyslav Naumets";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RW";"Wide Attacker";"70.70";"1999-03-07";"10424.5";"1545.4";"637.8";"235.5";"873.3";"58.6";"14.0";"72.6";"98.0";"7.6";"86.6";"22.9";"29.10"
"Hrvoje Ilić";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RDM";"Midfield";"72.42";"1999-04-14";"9837.6";"1411.8";"618.9";"142.9";"761.8";"60.9";"8.7";"69.6";"80.8";"2.5";"72.1";"13.7";"26.60"
"Junior Yvan Nyabeye Dibango";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LB";"Full Back";"96.47";"2002-03-10";"9965.6";"1345.3";"631.6";"336.8";"968.4";"45.7";"15.9";"61.6";"86.8";"8.4";"66.2";"16.8";"31.60"
"Djihad Bizimana";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LDM";"Midfield";"96.47";"1996-12-12";"9984.2";"1414.3";"480.5";"93.3";"573.8";"42.0";"5.6";"47.6";"84.9";"8.4";"78.4";"14.9";"26.50"
"Vitaliy Boyko";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RDM";"Midfield";"70.70";"1997-12-03";"10400.3";"1499.6";"527.0";"113.3";"640.3";"45.8";"10.2";"56.0";"87.8";"1.3";"68.7";"8.9";"27.20"
"Hajdin Salihu";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LCB";"Central Defender";"96.47";"2002-01-18";"9100.8";"1040.2";"350.8";"203.4";"554.2";"30.8";"11.2";"42.0";"73.7";"7.5";"57.8";"9.3";"29.20"
"Tymur  Stetskov";"FK Kryvbas Kryvyi Rih";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LCB";"Central Defender";"96.47";"1998-01-27";"9317.2";"1263.2";"467.4";"201.5";"668.9";"31.7";"9.3";"41.0";"76.5";"8.4";"54.1";"12.1";"28.90"
"Oleksandr Kaplienko";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LB";"Full Back";"96.47";"1996-03-07";"9556.0";"1240.8";"509.4";"134.3";"643.7";"53.2";"7.5";"60.6";"84.0";"6.5";"76.5";"12.1";"27.70"
"Arad Bar";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"LDM";"Midfield";"96.47";"2000-01-29";"10377.9";"1589.7";"362.9";"53.2";"416.1";"28.9";"2.8";"31.7";"94.2";"3.7";"76.5";"20.5";"25.00"
"Sergiy Shestakov";"LNZ Cherkasy FC";"LNZ Cherkasy FC v FK Kryvbas Kryvyi Rih";"UKR - Premier League";"RB";"Full Back";"96.47";"1990-04-12";"9403.0";"1281.8";"449.7";"179.1";"628.8";"44.8";"8.4";"53.2";"84.9";"5.6";"71.8";"14.9";"28.40"
"Mykola Shaparenko";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LM";"Midfield";"79.46";"1998-10-04";"11261.9";"1774.9";"858.5";"322.8";"1181.3";"64.6";"14.7";"79.3";"104.2";"9.1";"104.2";"19.3";"28.50"
"Kostyantyn Vivcharenko";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LB";"Full Back";"96.00";"2002-06-10";"10314.4";"1443.8";"650.6";"242.8";"893.4";"51.6";"14.1";"65.6";"105.9";"9.4";"87.2";"22.5";"30.70"
"Vitaliy Buyalskyi";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RM";"Midfield";"79.46";"1993-01-06";"10655.9";"1591.4";"582.2";"151.8";"734.0";"48.7";"7.9";"56.6";"100.8";"2.3";"82.7";"15.9";"26.30"
"Rostyslav Rusyn";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RW";"Wide Attacker";"80.80";"1995-10-26";"10709.8";"1547.2";"428.8";"191.6";"620.4";"40.1";"5.6";"45.7";"85.8";"6.7";"85.8";"13.4";"27.50"
"Maksym Imerekov";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RCB";"Central Defender";"96.00";"1991-01-23";"9157.5";"802.5";"349.7";"135.0";"484.7";"27.2";"6.6";"33.8";"75.9";"1.9";"67.5";"11.3";"31.60"
"Vladlen Yurchenko";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LM";"Midfield";"90.33";"1994-01-22";"10727.7";"1598.1";"402.5";"76.7";"479.2";"27.9";"2.0";"29.9";"87.7";"1.0";"83.7";"10.0";"26.50"
"Oleksandr Karavaev";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RB";"Full Back";"96.00";"1992-06-02";"10260.0";"1405.3";"444.4";"180.0";"624.4";"38.4";"6.6";"45.0";"92.8";"2.8";"73.1";"15.0";"30.20"
"Vladyslav Kabaev";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RF";"Wide Attacker";"92.75";"1995-09-01";"10191.6";"1433.2";"499.7";"134.9";"634.6";"43.7";"7.8";"51.4";"94.1";"6.8";"76.7";"17.5";"30.00"
"Taras Mykhavko";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LCB";"Central Defender";"96.00";"2005-05-30";"9747.2";"1208.4";"288.8";"198.8";"487.5";"24.4";"8.4";"32.8";"79.7";"3.8";"65.6";"11.3";"29.60"
"Nazar Voloshyn";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LF";"Wide Attacker";"89.01";"2003-06-17";"10453.0";"1398.4";"636.0";"511.6";"1147.6";"50.6";"25.3";"75.8";"98.1";"16.2";"87.0";"25.3";"32.20"
"Volodymyr Brazhko";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"DM";"Midfield";"96.00";"2002-01-23";"11138.4";"1800.0";"657.2";"102.2";"759.4";"47.8";"6.6";"54.4";"95.6";"9.4";"78.8";"18.8";"26.10"
"Vladyslav Vanat";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"CF";"Center Forward";"89.01";"2002-01-04";"10160.8";"1171.9";"726.0";"329.6";"1055.6";"54.6";"17.2";"71.8";"93.0";"12.1";"75.8";"25.3";"30.30"
"Vadym Chervak";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RM";"Midfield";"71.23";"1999-05-27";"10684.3";"1489.7";"555.9";"144.0";"700.0";"40.4";"3.8";"44.2";"99.8";"3.8";"89.7";"17.7";"27.20"
"Dmytro Kapinus";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RB";"Full Back";"96.00";"2003-04-28";"9985.3";"1275.0";"528.8";"255.9";"784.7";"43.1";"10.3";"53.4";"103.1";"7.5";"76.9";"20.6";"28.90"
"Andriy Boryachuk";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"CF";"Center Forward";"96.00";"1996-04-23";"10022.8";"1422.2";"375.0";"241.9";"616.9";"33.8";"10.3";"44.1";"94.7";"9.4";"74.1";"17.8";"29.50"
"Maryan Faryna";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LB";"Full Back";"96.00";"2003-08-28";"10070.6";"1175.6";"539.1";"266.3";"805.3";"45.9";"10.3";"56.3";"99.4";"12.2";"83.4";"14.1";"30.90"
"Igor  Kurilo";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LCB";"Central Defender";"96.00";"1993-05-03";"9472.5";"969.4";"430.3";"147.2";"577.5";"31.9";"5.6";"37.5";"81.6";"5.6";"70.3";"13.1";"28.50"
"Artem Gabelok";"FC Metalist 1925 Kharkiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"LW";"Wide Attacker";"96.00";"1995-01-02";"10899.4";"1547.8";"768.8";"281.3";"1050.0";"55.3";"9.4";"64.7";"110.6";"4.7";"109.7";"15.9";"28.90"
"Denys Popov";"FC Dynamo Kyiv";"FC Metalist 1925 Kharkiv v FC Dynamo Kyiv";"UKR - Premier League";"RCB";"Central Defender";"96.00";"1999-02-17";"9590.6";"1284.4";"307.5";"107.8";"415.3";"28.1";"6.6";"34.7";"80.6";"5.6";"65.6";"9.4";"27.30"
"Sergiy Korniychuk";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LWB";"Full Back";"101.33";"2004-06-25";"10839.4";"1603.2";"584.4";"246.9";"831.3";"48.0";"12.4";"60.4";"88.8";"7.1";"93.3";"17.8";"30.70"
"Kyrylo Prokopchuk";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"CB";"Central Defender";"101.33";"1998-02-14";"9747.0";"1298.5";"437.0";"97.7";"534.7";"33.8";"6.2";"40.0";"79.9";"7.1";"74.6";"16.9";"27.00"
"Eduard Sarapiy";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RCB";"Central Defender";"101.33";"1999-05-12";"9549.8";"1345.6";"473.4";"109.2";"582.7";"40.0";"3.6";"43.5";"79.9";"6.2";"65.7";"11.5";"28.50"
"Valentin Rubchynskyi";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LM";"Midfield";"101.33";"2002-02-15";"10448.6";"1472.6";"524.0";"138.6";"662.6";"45.3";"5.3";"50.6";"81.7";"7.1";"74.6";"18.7";"28.40"
"Vasyl Kravets";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LCB";"Central Defender";"101.33";"1997-08-20";"9059.5";"985.9";"395.2";"95.9";"491.2";"30.2";"7.1";"37.3";"71.1";"4.4";"62.2";"12.4";"28.10"
"Ruslan Babenko";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"DM";"Midfield";"101.33";"1992-07-08";"10787.0";"1752.4";"473.4";"80.8";"554.2";"35.5";"5.3";"40.9";"78.2";"4.4";"88.8";"12.4";"25.90"
"Oleksandr Filippov";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"CF";"Center Forward";"80.62";"1992-10-23";"9521.3";"1052.7";"350.5";"69.2";"419.7";"38.0";"5.6";"43.5";"80.4";"15.6";"78.1";"15.6";"26.40"
"Sergiy Petko";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"DM";"Midfield";"101.33";"1994-01-23";"10569.4";"1516.1";"418.3";"38.2";"456.5";"33.8";"2.7";"36.4";"81.7";"5.3";"87.9";"7.1";"24.90"
"Tymur Korablin";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RM";"Midfield";"78.58";"2002-01-02";"10400.7";"1484.3";"365.4";"65.3";"430.6";"33.2";"2.3";"35.5";"80.2";"4.6";"73.3";"14.9";"27.00"
"Oleksiy Gutsulyak";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RF";"Wide Attacker";"101.33";"1997-12-25";"9437.9";"1240.8";"470.7";"96.8";"567.6";"39.1";"4.4";"43.5";"85.3";"12.4";"75.5";"19.5";"28.00"
"Artur Remenyak";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"CF";"Center Forward";"68.83";"2000-08-09";"10412.2";"1540.3";"560.9";"153.0";"713.9";"51.0";"11.8";"62.8";"81.1";"5.2";"82.4";"18.3";"27.60"
"Volodymyr Adamyuk";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RB";"Full Back";"101.33";"1991-07-17";"10502.8";"1739.1";"771.8";"334.0";"1105.8";"56.8";"15.1";"71.9";"91.5";"11.5";"86.2";"18.7";"29.40"
"Taras Dmytruk";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RWB";"Full Back";"101.33";"2000-03-09";"11162.7";"1907.8";"713.2";"253.1";"966.3";"56.8";"9.8";"66.6";"101.3";"6.2";"93.3";"20.4";"28.00"
"Bogdan Chuev";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RCB";"Central Defender";"89.87";"2000-02-23";"10064.5";"1456.1";"420.6";"105.2";"525.8";"38.1";"4.0";"42.1";"95.1";"7.0";"84.1";"12.0";"29.10"
"Denys Miroshnichenko";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LB";"Full Back";"80.62";"1994-10-11";"10288.3";"1295.0";"621.8";"131.7";"753.5";"50.2";"6.7";"56.9";"92.7";"7.8";"79.3";"20.1";"27.50"
"Denys Ustymenko";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"CF";"Center Forward";"89.87";"1999-04-12";"10329.9";"1471.1";"739.1";"277.4";"1016.5";"64.1";"15.0";"79.1";"95.1";"10.0";"76.1";"20.0";"27.70"
"Oleksandr Pikhalyonok";"Sportyvny Klub Dnipro-1";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"RM";"Midfield";"101.33";"1997-05-07";"10406.9";"1452.2";"437.9";"68.4";"506.3";"34.6";"2.7";"37.3";"84.4";"2.7";"74.6";"9.8";"26.30"
"Vadym Vitenchuk";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LM";"Midfield";"101.33";"1997-01-13";"10294.1";"1485.9";"577.3";"159.0";"736.3";"40.9";"8.0";"48.9";"86.2";"3.6";"89.7";"16.9";"29.00"
"Dmytro Nemchaninov";"FC Minai";"Sportyvny Klub Dnipro-1 v FC Minai";"UKR - Premier League";"LCB";"Central Defender";"101.33";"1990-01-27";"9596.0";"1205.3";"311.8";"50.6";"362.4";"28.4";"0.9";"29.3";"75.5";"7.1";"72.8";"8.9";"25.40"
